id,profession,gender,pred_class_idx,pred_label,pred_prob_original,pred_prob_erased,faithfulness,tokens_erased,n_tokens_erased
82790,attorney,F,2,attorney,0.9993,0.9994,-0.0,"litigation., legal, prosecution,, litigation, patents,",5
7482,professor,F,0,professor,0.9991,0.7808,0.2183,"MIT, curator, African-American, forthcoming, credit.",5
12281,attorney,F,2,attorney,0.9994,0.9994,-0.0,"practice, represents, litigation, disputes., matters",5
51055,journalist,F,4,journalist,0.9976,0.9976,-0.0,"reporting., UberâĢĻs, ChinaâĢĻs, merger, media",5
86059,attorney,M,2,attorney,0.9994,0.9993,0.0001,"litigation, investigations., clients, anti-fraud, regularly",5
45785,photographer,M,3,photographer,0.8344,0.8194,0.0149,"Communities, project, focuses, Surrounded, landscapes,",5
57924,attorney,M,2,attorney,0.9992,0.998,0.0012,"practice, clients, disputes, representing, clients",5
62994,professor,M,0,professor,0.9948,0.9943,0.0005,"lab, fellowship, Sinai, (LRF's), lymphomas,",5
67749,physician,M,1,physician,0.9975,0.9977,-0.0002,"patients., clinical, Dr., Pennsylvania., Medical",5
18422,attorney,F,2,attorney,0.9993,0.7482,0.2511,"legal, firms., law, law, Law",5
4673,journalist,M,4,journalist,0.9979,0.998,-0.0001,"Belgian, politics, political, parties, affairs",5
39686,dentist,M,8,dentist,0.9885,0.9844,0.0041,"Dr., patients, more., Cross/Blue, average,",5
55857,photographer,M,3,photographer,0.3809,0.0536,0.3273,"Matt, suffering, sets., its, ocean",5
17084,attorney,M,2,attorney,0.9993,0.9987,0.0006,"litigation,, litigation., law, practice, family",5
37889,professor,F,0,professor,0.9969,0.9933,0.0037,"researchers, research, Dr., Dr., Paper",5
71400,journalist,F,4,journalist,0.9969,0.9925,0.0044,"weekly, London., based, jihadist, previously",5
41070,teacher,M,7,teacher,0.4409,0.9774,-0.5365,"teachers, teachers, reporting, state, GAFE.",5
81236,composer,M,17,composer,0.9951,0.9928,0.0023,"narrative., compositions, improvisation,, bands,, melodies,",5
19356,teacher,F,7,teacher,0.8005,0.9088,-0.1084,"teaching., classrooms, students, service-learning, principles",5
15812,journalist,M,4,journalist,0.7634,0.0171,0.7462,"News, story, chronicles, book, ambitious",5
47910,professor,F,0,professor,0.9964,0.9852,0.0112,"Lecturer, Fellow, Law, Oxford, Law.",5
79540,professor,M,0,professor,0.9981,0.9931,0.005,"lab, focuses, CRISPR/Cas, published, bacteria.",5
83317,dentist,M,8,dentist,0.9982,0.9976,0.0006,"Dental, Dentist., patients, Lybrate.com., currently",5
69265,professor,F,0,professor,0.9987,0.9987,0.0,"faculty, program., African/African-American, teaches, program,",5
70434,professor,M,0,professor,0.999,0.9988,0.0001,"faculty, joined, teaches, University, Reporting,",5
94550,professor,F,0,professor,0.9922,0.4984,0.4938,"and, author, Right, How, of,",5
82129,model,F,12,model,0.9987,0.9969,0.0018,"modeling, shoots., Model, she, Year",5
45088,professor,F,0,professor,0.9985,0.9977,0.0009,"UNC-Chapel, research, development.In, State,, face-to-face",5
89508,teacher,F,7,teacher,0.9761,0.9889,-0.0128,"classroom,, students., six-year-old, the, enjoys",5
26093,attorney,M,2,attorney,0.9813,0.9928,-0.0115,"counsel, LLP, Commission, served, Election",5
86974,teacher,M,7,teacher,0.5855,0.2848,0.3007,"Practitioner, Therapist,, highly, Practitioner, experience",5
78801,psychologist,F,6,psychologist,0.9961,0.9397,0.0564,"psychotherapy, treating, approach, clients, acceptance,",5
48721,attorney,F,2,attorney,0.9994,0.975,0.0244,"attorney, as, clients, represents, clients",5
95337,professor,M,0,professor,0.9871,0.9734,0.0138,"Fairfield., âĢľMERU,âĢĿ, Northwestern, UCLAâĢĻs, taught",5
14426,composer,M,17,composer,0.9965,0.9966,-0.0001,"composition, nominated, best, Grammy, commissioned",5
29014,poet,M,13,poet,0.9788,0.9793,-0.0005,"poetry., Sydney., writer,, published, and",5
54899,psychologist,M,6,psychologist,0.9962,0.9971,-0.0009,"psychological, clinical, disorders., PhD, specialises",5
59387,model,F,12,model,0.999,0.9987,0.0003,"ranked, born, section., FreeOnes, FreeOnes",5
5205,composer,F,17,composer,0.9909,0.2273,0.7636,"compositions, Compositions, Composer's, concerts;, performed",5
91238,professor,F,0,professor,0.9993,0.9992,0.0001,"peer-reviewed, Politics, book, 2014., published",5
58540,psychologist,M,6,psychologist,0.9988,0.9988,-0.0,"PSYCHOLOGIST,, experiences,, appointment., diverse, CLINICAL",5
46231,nurse,M,5,nurse,0.9983,0.177,0.8213,"Nursing, 1985., nurse, Degree, 2012.",5
26404,professor,F,0,professor,0.7882,0.6227,0.1656,"doctoral, candidate, Law, taught, lawyer",5
67573,nurse,F,5,nurse,0.9994,0.9884,0.011,"NURSE, She, Hospital,, 762-7232, PRACTITIONER,",5
40201,professor,M,0,professor,0.9822,0.9632,0.019,"Dr., University, currently, L.L.D., Dr.",5
50966,dentist,M,8,dentist,0.998,0.9975,0.0005,"Dentistry., Maxillofacial, Dr., include, English.",5
82737,nurse,F,5,nurse,0.9969,0.008,0.9889,"Nursing, received, Bachelor, in, Master",5
59702,comedian,F,19,comedian,0.7783,0.5624,0.2159,"resume, voicing, Frozen., became, BuellerâĢĻs",5
12758,journalist,M,4,journalist,0.9977,0.9979,-0.0001,"Guardian,, news, Guardian,, news, editor",5
73412,attorney,M,2,attorney,0.9986,0.9989,-0.0003,"law, attorneys., firmâĢĻs, direction, associate",5
14734,professor,M,0,professor,0.4976,0.2856,0.212,"college, Texas., newspapers., Horowitz, ""Ten",5
21593,teacher,F,7,teacher,0.9961,0.9909,0.0052,"teachers, school., education, children,, importance",5
73654,photographer,M,3,photographer,0.9972,0.9973,-0.0001,"photographs, photography., shoots, AttendantsâĢĻ, commercial",5
3040,professor,M,0,professor,0.9984,0.9933,0.0052,"research, focuses, Russian, published, Barnes",5
14990,professor,M,0,professor,0.9994,0.9992,0.0002,"(University, Nebraska, Encyclopedia, America., histories",5
50231,professor,M,0,professor,0.9991,0.9935,0.0056,"Dr., teaching, Organizational, undergraduate, graduate",5
17483,professor,M,0,professor,0.9529,0.6019,0.351,"Dr., members, FDA, USC, training",5
85630,professor,F,0,professor,0.9992,0.9989,0.0003,"research, Ph.D., University, include, 2007",5
37689,architect,M,10,architect,0.7114,0.9469,-0.2355,"customers., midst, operational, implementation, Operations",5
60107,poet,M,13,poet,0.9681,0.9812,-0.0131,"poetry,, When, writing, issue, upcoming",5
68047,attorney,M,2,attorney,0.9946,0.9143,0.0804,"sheriff., practice, appointed, interview,, up",5
81110,psychologist,M,6,psychologist,0.9988,0.9988,-0.0,"PSYCHOLOGIST,, experiences,, appointment., diverse, especially",5
74091,professor,M,0,professor,0.9954,0.9959,-0.0005,"joining, Internal, After, clinical, degree",5
35918,professor,M,0,professor,0.9992,0.9989,0.0003,"PhD, Wisconsin-Madison,, 2007-2009, Postdoctoral, 2008.",5
93030,professor,M,0,professor,0.9994,0.9993,0.0,"(University, (University, Economic, published, 2005)",5
864,professor,F,0,professor,0.9909,0.835,0.1559,"PhD, interests, University., research, Dietetics",5
35077,professor,M,0,professor,0.999,0.528,0.4711,"research, Distinguished, interests, Prize., include",5
74373,model,F,12,model,0.999,0.999,0.0,"born, listed, ranked, She, She",5
69715,professor,M,0,professor,0.582,0.3559,0.2261,"grants, directed, his, years,, research",5
10642,accountant,M,16,accountant,0.9984,0.996,0.0024,"practices., finance, finance, corporate, corporate",5
74063,physician,F,1,physician,0.9994,0.9671,0.0323,"practices, medicine, affiliated, Pinnaclehealth, Ms.",5
1459,physician,M,1,physician,0.9994,0.9949,0.0045,"practices, affiliated, medicine, Medicine., Mr.",5
17811,teacher,F,7,teacher,0.9718,0.1577,0.8142,"students, educations., childrenâĢĻs, teachers, school",5
40242,psychologist,M,6,psychologist,0.9942,0.9932,0.0011,"approach, child., dynamics, account, traumatize",5
57302,professor,F,0,professor,0.9928,0.9842,0.0086,"psychiatry., Dr., teaches, adolescent, she",5
7707,nurse,F,5,nurse,0.9994,0.9833,0.0161,"NURSE, Aging-geriatric, She, 566-6843, Patricia",5
90933,surgeon,M,9,surgeon,0.9965,0.9956,0.0009,"Surgery,, Surgery., Medical, Surgery, completed",5
50361,model,M,12,model,0.8196,0.1743,0.6454,"performed, diligently, results."", ever-enlarging, âĢĶ",5
81786,professor,F,0,professor,0.5098,0.2339,0.2759,"University., Mokwon, MFA, Pusan,, Seoul,",5
24370,painter,M,11,painter,0.9946,0.9941,0.0005,"paintings, ""Surrealistic"", canvas,, style, panel.",5
90408,painter,M,11,painter,0.9901,0.9734,0.0168,"Painting, Art, Drawing, Design,, Gallery.",5
49212,teacher,F,7,teacher,0.7785,0.4757,0.3028,"Master's, reads, completed, Kirsten, is",5
55566,attorney,F,2,attorney,0.997,0.3383,0.6587,"firm's, clients, epigenetic, attoreny,, Prior",5
24744,teacher,M,7,teacher,0.9659,0.9458,0.0201,"Previously,, coached, B.A., varsity, Mr.",5
73269,teacher,M,7,teacher,0.9971,0.9965,0.0006,"classroom., teachers, Teachers, Teacher, Education",5
10380,teacher,F,7,teacher,0.996,0.9955,0.0006,"taught, Teaching., schooling., school, Principal",5
19688,journalist,M,4,journalist,0.9961,0.9966,-0.0006,"CNN.com,, newspapers,, work, national,, dogs.",5
20392,surgeon,M,9,surgeon,0.9101,0.0025,0.9076,"hospital, Silicon, But,, Valley, clashes!",5
59969,comedian,M,19,comedian,0.8197,0.3733,0.4464,"drivers, at, LA, swearing, thing.",5
47561,painter,F,11,painter,0.9473,0.9277,0.0196,"Art, artistic, figurative,, mostly, subjects",5
52066,attorney,M,2,attorney,0.9995,0.0209,0.9786,"litigation, litigation, firm, law, courtroom",5
31828,professor,F,0,professor,0.9992,0.9992,0.0,"PhD., field, University., research, teaching",5
24002,psychologist,M,6,psychologist,0.9988,0.9988,0.0,"PSYCHOLOGIST,, appointment., experiences,, CLINICAL, Having",5
40216,attorney,M,2,attorney,0.9991,0.9955,0.0036,"courtroom, clients, clientsâĢĻ, complex, disputes",5
49616,photographer,F,3,photographer,0.9974,0.9973,0.0001,"samanthafortenberryphotography.com., work, work, SamanthaâĢĻs, latest",5
65820,physician,M,1,physician,0.9994,0.9987,0.0007,"MD., credentials, professional, practices, License",5
68988,professor,F,0,professor,0.9994,0.9992,0.0002,"Ph.D., teaches, courses,, Decision, University",5
82424,photographer,F,3,photographer,0.9857,0.1614,0.8243,"photography., photography, inspiration, {cupcakes, share",5
95395,nurse,F,5,nurse,0.376,0.0204,0.3556,"She, husband,, Troy, May., biomedical",5
45431,professor,M,0,professor,0.999,0.999,-0.0,"graduate, PhD, current, interests, research",5
56953,professor,F,0,professor,0.9315,0.0644,0.867,"intersections, investigates, technology,, within, programming",5
31513,professor,F,0,professor,0.9985,0.9975,0.001,"forthcoming, Univerity, Cambridge, lead, book,",5
17901,psychologist,F,6,psychologist,0.8532,0.93,-0.0768,"Psychology., adolescents,, behavior, children,, parents,",5
54890,professor,F,0,professor,0.9976,0.9947,0.0029,"research,, research, teaching,, effects, focuses",5
17066,professor,F,0,professor,0.9988,0.9979,0.001,"research,, teaching,, teach,, thread, lab/discussion",5
65009,physician,F,1,physician,0.9993,0.0875,0.9118,"physician, licensed, assistant, as, Physician",5
29506,teacher,F,7,teacher,0.9952,0.9874,0.0078,"lesson,, teach, teaching, understanding., education",5
82437,nurse,F,5,nurse,0.9989,0.9428,0.0561,"nursing, patients, patients, patients, LisaâĢĻs",5
23830,professor,M,0,professor,0.998,0.9905,0.0076,"faculty, 2016., Department, semester., Therapy",5
42543,professor,M,0,professor,0.9585,0.6603,0.2981,"materials/chemistry-related, expertise, (e.g.,, Read, at",5
46013,dentist,F,8,dentist,0.9892,0.9921,-0.0029,"Dental, dental, Dental, range, treatments",5
78915,dentist,M,8,dentist,0.9984,0.9982,0.0002,"Dental, Dentist., Dr., Implant, appointment",5
60842,physician,M,1,physician,0.9286,0.0276,0.901,"affiliated, WellStar, Hospital, Hospital,, Northside",5
53065,attorney,M,2,attorney,0.9995,0.9995,-0.0,"investigations., court, federal, regulatory, and",5
10290,painter,F,11,painter,0.8433,0.0014,0.8419,"symbolism, nostalgia, MambÃŃ/, work, produce",5
11528,photographer,F,3,photographer,0.9922,0.997,-0.0048,"photography., photography, followed., starting, shots",5
52893,professor,F,0,professor,0.9995,0.9994,0.0,"Ph.D., scholar, interdisciplinary, Hip-Hop.âĢĿ, co-authored",5
85243,psychologist,F,6,psychologist,0.6551,0.0124,0.6427,"Psychology, disabilities., Dr., services, developmental",5
53654,attorney,M,2,attorney,0.9958,0.9964,-0.0006,"U.S., entitled, ass.âĢĿ, believes, trial,",5
68777,teacher,M,7,teacher,0.9034,0.7499,0.1535,"trained, Education,, teachers,, Mathematics,, lecturer",5
89847,professor,F,0,professor,0.9674,0.6676,0.2998,"research, Neuropsychology., aging,, understanding, focuses",5
91005,software engineer,M,15,software engineer,0.8849,0.7219,0.163,"kernel,, libvirt,, contributing, advocate, Linux",5
48497,dentist,M,8,dentist,0.9444,0.0352,0.9092,"Dental, Clinic, Dr., Dr., practices",5
20401,professor,M,0,professor,0.9995,0.9994,0.0001,"publications, research, University, recent, doctorate",5
55783,attorney,F,2,attorney,0.5513,0.9537,-0.4024,"enforcement, interrogations, testified, of, Additionally,",5
26982,nurse,F,5,nurse,0.9982,0.993,0.0052,"Nursing., Nursing, Nurse, Nursing., nursing",5
14561,professor,M,0,professor,0.8841,0.8972,-0.0131,"ethics., co-author, between, 2001), (with",5
76071,professor,M,0,professor,0.9992,0.9864,0.0128,"research, Specifically,, 2009., focuses, on",5
22292,professor,F,0,professor,0.9948,0.3988,0.596,"research, examines, processes,, self-presentation,, on",5
87534,software engineer,M,15,software engineer,0.9776,0.8786,0.099,"building, Prior, queries, Facebook,, systems",5
87841,professor,M,0,professor,0.9582,0.2211,0.7372,"class., Award, Teaching, MBA, Year",5
17263,professor,F,0,professor,0.9991,0.9971,0.002,"PhD, seismology., innovations, She, methodological",5
74549,professor,M,0,professor,0.9994,0.9973,0.0021,"Ph.D., economics, research, University, research",5
74895,teacher,M,7,teacher,0.757,0.1678,0.5892,"Fei, friend, discovers, eggs., dreams",5
29205,journalist,M,4,journalist,0.3335,0.1335,0.2,"Indian, 18th, Forces., century, Armed",5
2371,physician,F,1,physician,0.9895,0.9893,0.0002,"Medical, Medical, hospital/clinic, residency, Dr.",5
42684,photographer,M,3,photographer,0.9953,0.8953,0.1,"Photographer, work, Photographer, Day, as",5
4212,professor,M,0,professor,0.9994,0.9992,0.0001,"research, published, Ph.D., journals, Studies,",5
58758,dentist,F,8,dentist,0.998,0.9957,0.0023,"DMD., Licence, credentials, professional, practices",5
63624,professor,M,0,professor,0.9977,0.9884,0.0093,"research, academia, stack., includes, His",5
86794,filmmaker,F,14,filmmaker,0.9688,0.9901,-0.0213,"films, awarded, Best, short, Films",5
71446,architect,M,10,architect,0.7977,0.0022,0.7955,"designs, DoseOptics, in, experience, years",5
59152,physician,F,1,physician,0.9994,0.5022,0.4972,"practices, affiliated, Surgery., Medical, medicine",5
47905,attorney,M,2,attorney,0.9985,0.999,-0.0005,"Mr., verdict, plaintiffâĢĻs, v., Jersey",5
40649,teacher,F,7,teacher,0.9689,0.7548,0.2141,"taught, schools, Schools:, Queensland, primary",5
13922,dietitian,F,18,dietitian,0.9988,0.1126,0.8862,"DIETITIAN, PROFESSIONAL,, NUTRITION, REGISTERED, OR",5
48089,nurse,F,5,nurse,0.5153,0.3798,0.1356,"Carolinas,, husband, medical, she, company",5
17491,teacher,F,7,teacher,0.3458,0.5905,-0.2447,"childrenâĢĻs, Programme, she, She, Her",5
47421,professor,F,0,professor,0.9883,0.9874,0.0009,"PhD), Ontario,, teaching, undergraduate, degree",5
56896,professor,F,0,professor,0.798,0.0178,0.7801,"teaches, students., college, also, Technology,",5
22711,surgeon,M,9,surgeon,0.9837,0.4657,0.5179,"Surgery, Orthopaedic, Residency, Chief, graduated",5
34105,dentist,F,8,dentist,0.9316,0.1065,0.8251,"Dental, Dr., Clinic, practices, Dr.",5
38376,professor,M,0,professor,0.9993,0.9992,0.0001,"linguistics,, linguistics,, interests, computational, corpus",5
19826,physician,F,1,physician,0.8012,0.5622,0.239,"pediatric, Chiropractic, specializes, care, care.",5
42516,professor,F,0,professor,0.9984,0.9934,0.005,"doctorate, publish, presented, research, conferences",5
7674,professor,M,0,professor,0.9994,0.9994,0.0001,"BarronâĢĻs, broadly., UF,, research, taught",5
76486,photographer,M,3,photographer,0.9949,0.2072,0.7877,"streets,, work, Greenville., lesser-known, series",5
66021,professor,F,0,professor,0.9973,0.8818,0.1155,"lab,, research, Outside, Her, examines",5
44460,photographer,F,3,photographer,0.9979,0.9974,0.0005,"photography., portrait, portraits, fashion,, specializes",5
20173,photographer,M,3,photographer,0.4299,0.0533,0.3766,"tribe, The, town, Supai,, village",5
7836,professor,F,0,professor,0.9823,0.019,0.9633,"research, inquiry., information,, focuses, teachers",5
88173,attorney,M,2,attorney,0.9995,0.9995,-0.0001,"Attorney., law, practiced, Litigation;, District",5
86739,poet,M,13,poet,0.326,0.7713,-0.4452,"Pakistan., poetry,, published, collections,, home",5
51004,professor,F,0,professor,0.2245,0.2361,-0.0116,"York., husband,, connected, their, Catholic",5
91623,teacher,F,7,teacher,0.8336,0.5058,0.3277,"Academy., Mathematics, graduated, She, from",5
55356,dentist,M,8,dentist,0.9861,0.9904,-0.0043,"Dental, Dental, Dental, Dental, Clinic",5
56236,photographer,M,3,photographer,0.9944,0.9899,0.0044,"Instagram., seriesâĢĻ, PHmuseum,, aesthetic, Follow",5
6581,physician,M,1,physician,0.8934,0.9406,-0.0472,"Medicine, Health., residency, rated, Dr.",5
50156,professor,M,0,professor,0.9988,0.9983,0.0005,"PhD, research, directs, University., Research",5
90445,teacher,F,7,teacher,0.7102,0.8459,-0.1357,"classes., experiences, fun, Coming., to",5
94275,physician,M,1,physician,0.9994,0.9936,0.0058,"practices, affiliated, medicine, Center., Mr.",5
78408,professor,F,0,professor,0.9991,0.9989,0.0002,"Director, Program, Ph.D., Teaching, Fellow",5
30526,surgeon,M,9,surgeon,0.5862,0.6183,-0.0321,"medicine., anatomy., courses, begin, Now!",5
90427,photographer,M,3,photographer,0.9899,0.0033,0.9866,"photography, inspired, images, projectâĢĻs, name.",5
44681,professor,M,0,professor,0.995,0.9882,0.0068,"coeditor, University,, pedagogy, pedagogy, 1999).Wendy",5
92309,professor,M,0,professor,0.9677,0.9714,-0.0037,"instructed, wind, WisconsinâĢĻs, Renewable, YearâĢĿ",5
56324,poet,F,13,poet,0.9675,0.9398,0.0277,"words,, meanings., repeating, works, happened.",5
3301,physician,F,1,physician,0.9994,0.9985,0.001,"practices, affiliated, Medicine., Mcgaha, specializes",5
19025,professor,M,0,professor,0.9983,0.9979,0.0004,"Ph.D., dissertation,, teaches, research, Evidence",5
26346,professor,M,0,professor,0.998,0.9864,0.0116,"Ph.D., research, scientific, interests, role",5
54997,photographer,M,3,photographer,0.9977,0.9976,0.0,"shoots,, pre-wedding,, wedding,, memorable., clients",5
42389,attorney,F,2,attorney,0.9771,0.5582,0.4188,"Lawyers, Association,, Immigration, Center,, American",5
37278,model,F,12,model,0.9989,0.999,-0.0001,"Model, Models.com., born, as, She",5
10792,professor,F,0,professor,0.9995,0.9995,0.0,"http://ine.uaf.edu/werc/people/faculty/nicole-misarti/, ecosystems,, specialist, Research, Post-Doctoral",5
32800,professor,M,0,professor,0.9927,0.0118,0.9809,"scholarship, pedagogy, teachersâĢĻ, curriculum, lead",5
61445,physician,F,1,physician,0.9994,0.578,0.4214,"practices, affiliated, medicine, Medicine., Ms.",5
42048,professor,M,0,professor,0.934,0.0761,0.8579,"degrees, (JD),, Philadelphia, University, Colorado",5
41708,filmmaker,F,14,filmmaker,0.6331,0.0056,0.6276,"film, actors.The, type, mannequins, enliven",5
25913,attorney,M,2,attorney,0.9987,0.0042,0.9945,"legal, balancing, requirements, effectively, well-crafted",5
45873,physician,M,1,physician,0.9993,0.9989,0.0005,"MD/PHD/MPH., credentials, professional, practices, Dr.",5
74281,psychologist,M,6,psychologist,0.9844,0.6593,0.3251,"Psychology, practitioners.âĢ¨In, interviewing, hypnosis, research",5
74877,professor,M,0,professor,0.9203,0.0116,0.9088,"Doctor, candidate, MC, Symphony, 2001.",5
23306,professor,F,0,professor,0.9054,0.2959,0.6095,"director, Center,, research, strategies, biodiversity",5
67021,software engineer,M,15,software engineer,0.8484,0.805,0.0435,"inception., engineering, testing),, improving, processes",5
60464,attorney,M,2,attorney,0.9986,0.9983,0.0003,"Law, Criminal, SMU, Texas, Laude.",5
51426,physician,M,1,physician,0.8795,0.0691,0.8104,"Dr., patient, Medical, College,, Cross/Blue",5
9035,professor,M,0,professor,0.9703,0.0623,0.908,"Ph.D, University, Karlsruhe,, Technical, Darmstadt,",5
55478,physician,M,1,physician,0.9966,0.9752,0.0213,"Medical, Dr., practices, Clinic, Indian",5
25968,psychologist,M,6,psychologist,0.9988,0.9988,0.0,"PSYCHOLOGIST,, appointment., experiences,, diverse, years",5
6932,professor,M,0,professor,0.9995,0.9993,0.0002,"PhD, sociology,, sociology, sociology, research",5
20987,professor,F,0,professor,0.9975,0.9957,0.0018,"published, (Contemporaries),, Theory, n+1,, Quarterly,",5
54390,dentist,M,8,dentist,0.9822,0.9782,0.0041,"Dr., 5.0, patients., rated, Cross/Blue",5
88993,painter,M,11,painter,0.9943,0.9822,0.0121,"paint, studio., sketching, continues, artists",5
27793,professor,F,0,professor,0.9974,0.9927,0.0047,"Professors, professor, associate, steering, Coordinator",5
41574,dentist,F,8,dentist,0.9411,0.9139,0.0271,"Dental, Dental, Dr., practices, Bushra",5
55022,professor,F,0,professor,0.9985,0.9949,0.0036,"Dr., research, research, OttleyâĢĻs, Sciences.",5
74088,model,F,12,model,0.9988,0.5405,0.4582,"modelling, job, tattoos., mainly, body",5
86539,physician,M,1,physician,0.8506,0.8061,0.0445,"Dr., Anthem,, Medical, provider, injury",5
28579,journalist,M,4,journalist,0.9967,0.9932,0.0035,"Broadcasting, radio, Copenhagen., Danish, Radio.",5
26091,professor,M,0,professor,0.999,0.9971,0.0019,"research, research, research, published, current",5
60862,professor,F,0,professor,0.999,0.9867,0.0122,"research, Ph.D., Organizational, University., include",5
85552,teacher,F,7,teacher,0.9971,0.5247,0.4724,"teaches, Alaska., grade, teacher, English",5
53127,nurse,F,5,nurse,0.9962,0.9971,-0.0009,"Nursing,, nursing, Nurse, Nursing, She",5
20493,physician,F,1,physician,0.6705,0.4602,0.2103,"#1912994054, practice, NPI, reached, NPI",5
87474,attorney,F,2,attorney,0.6902,0.176,0.5143,"212-877-2567., Shakespeare., Pronunciation, http://www.shaneannyounts.com, co-author",5
17828,professor,M,0,professor,0.9965,0.85,0.1465,"research, validation., populations., populations, Aboriginal",5
72464,attorney,M,2,attorney,0.9994,0.6667,0.3327,"law., clients', counsel, Robert, law",5
75043,nurse,F,5,nurse,0.9994,0.9947,0.0047,"She, NURSE, graduated, Medical, PRACTITIONER,",5
17005,photographer,F,3,photographer,0.9974,0.9977,-0.0003,"shoots, photography,, photography,, photography, photography.",5
52771,software engineer,F,15,software engineer,0.687,0.1048,0.5822,"Engineering, engineer, ICCCN15,, role, Networks",5
45576,professor,F,0,professor,0.9993,0.9991,0.0002,"work., research, ecosystems., modeling, interactions,",5
55414,physician,M,1,physician,0.9826,0.9842,-0.0017,"Dr., Dr., medicine, studied, Medicine.",5
10077,professor,F,0,professor,0.9966,0.995,0.0016,"doctoral, studies, She, research,, Dr.",5
94683,physician,M,1,physician,0.9799,0.0469,0.933,"Medical, Professor, WV., graduated, Medicine",5
32125,professor,M,0,professor,0.9995,0.9995,0.0,"Investigator, Faculty, publications., Department,, Award,",5
59771,photographer,M,3,photographer,0.9907,0.0761,0.9147,"Magazine,, 2011., He, portraits, Camera",5
71491,dietitian,F,18,dietitian,0.9984,0.9953,0.003,"Nutrition, practices, Nutrition., Diet, Jodhpur",5
53634,professor,M,0,professor,0.9973,0.9975,-0.0002,"Ph.D., Metaphysics,, HarvardâĢĻs, Perspectives, fellowships",5
55169,photographer,F,3,photographer,0.9977,0.9972,0.0005,"photo, shoot, work, portraiture,, featured",5
26560,painter,M,11,painter,0.9912,0.0099,0.9813,"paintings, creative, give, whose, career",5
12059,professor,F,0,professor,0.9651,0.9799,-0.0148,"Dr., University, She, her, Texan",5
46336,comedian,M,19,comedian,0.997,0.997,0.0,"comedic, comedy, Laughs, Comedy, Comedy",5
42650,attorney,M,2,attorney,0.5676,0.0399,0.5277,"whether, examine, financial, had, (CI:",5
85433,professor,F,0,professor,0.9982,0.9979,0.0003,"early-nineteenth-century, Dialogism(2000)., specializing, eighteenth-, She",5
78446,photographer,M,3,photographer,0.9952,0.9969,-0.0017,"photographic, Connecticut., range, photographs, interpretations,",5
65196,attorney,F,2,attorney,0.9994,0.9993,0.0001,"courts., clients,, multimillion-dollar, settlements, verdicts,",5
40720,nurse,F,5,nurse,0.9994,0.9902,0.0092,"NURSE, Health, She, Patricia, PRACTITIONER,",5
67546,professor,F,0,professor,0.9876,0.0929,0.8946,"Elkins, professor, Caroline, assistant, research",5
91210,professor,M,0,professor,0.9908,0.9924,-0.0016,"accreditation., mention, Council., received, accreditation",5
74416,professor,F,0,professor,0.5308,0.0145,0.5163,"teaching, Clinical, Hospital., Neuropsychology., Psychologists.",5
69366,architect,M,10,architect,0.9977,0.9976,0.0001,"Architecture,, architect, School, graduate, drawings.",5
68821,professor,M,0,professor,0.9995,0.9995,0.0,"studies, 2012., NickâĢĻs, Ph.D., His",5
11689,professor,F,0,professor,0.9652,0.6129,0.3523,"conferences, research, ballet, terminology., notation,",5
71219,painter,M,11,painter,0.8599,0.8139,0.046,"paintings, exhibited, painting, Painter, painting",5
94572,architect,M,10,architect,0.821,0.5817,0.2393,"designing, Framework., clients, Java,, 10+",5
88412,dietitian,F,18,dietitian,0.9981,0.0015,0.9966,"nutrition, experience, Tiffany, disease., oncology",5
21711,attorney,M,2,attorney,0.5412,0.0006,0.5407,"legal, issues, online, DC,, spoken",5
73550,professor,F,0,professor,0.9985,0.9983,0.0002,"research, monetary, economy., history,, period,",5
15447,attorney,M,2,attorney,0.9993,0.9524,0.0469,"law, practice,, addition, his, Jeff",5
22029,psychologist,F,6,psychologist,0.9971,0.0722,0.9249,"patients, psychologically, relationship., complex, own",5
25040,journalist,M,4,journalist,0.9676,0.315,0.6526,"Hollywood, Business,, Barry,, Uncensored, book",5
74511,psychologist,M,6,psychologist,0.9213,0.1921,0.7292,"psychology, human, psychology, entrepreneurial, Dr.",5
54393,professor,M,0,professor,0.9991,0.9974,0.0017,"Professor, tenure, Penn, program, doctorate",5
74851,physician,F,1,physician,0.9994,0.7878,0.2117,"practices, Endocrinology,, medicine, affiliated, specializes",5
43933,physician,F,1,physician,0.9732,0.0266,0.9466,"Medical, Medical, practices, Health, Maternity",5
63844,professor,M,0,professor,0.9995,0.9992,0.0002,"economist, research, research, research, Financial",5
20289,model,F,12,model,0.999,0.9255,0.0735,"ranked, 14781th, FreeOnes, born, She",5
40860,filmmaker,F,14,filmmaker,0.9955,0.9957,-0.0002,"filmfestival., Productions,, films,, film, films",5
61380,physician,F,1,physician,0.7382,0.5533,0.1849,"NPI, #1912058017, NPI, practice, reached",5
78146,dentist,M,8,dentist,0.9377,0.9392,-0.0015,"Dental, Clinic, Dental, practices, Dr.",5
19049,physician,M,1,physician,0.9977,0.0005,0.9972,"Physician, Assistant, Medical, Nurse, in",5
42320,painter,F,11,painter,0.9188,0.0112,0.9076,"paints, Wypych, depicted, Wypych, creates",5
90687,attorney,F,2,attorney,0.9992,0.9995,-0.0003,"law, legal, legal, law, degree",5
12462,model,F,12,model,0.999,0.9981,0.0009,"ranked, 604th, listed, FreeOnes, born",5
