id,profession,gender,pred_class_idx,pred_label,pred_prob_original,pred_prob_erased,faithfulness,tokens_erased,n_tokens_erased
12469,nurse,F,5,nurse,0.6332,0.0018,0.6314,"nurse, available, medical, specialists, patients",5
72346,photographer,M,3,photographer,0.9341,0.4079,0.5261,"photographs,, welding,, doing, including, books",5
18331,nurse,F,5,nurse,0.9994,0.9981,0.0013,"NURSE, Greta, Clinic,, Greta, Call",5
88767,attorney,M,2,attorney,0.9985,0.9987,-0.0002,"Attorney, Association., experience, extensive, Attorney",5
39400,attorney,M,2,attorney,0.9994,0.9991,0.0003,"malpractice,, Bar, focuses, practice, clients",5
48409,filmmaker,M,14,filmmaker,0.6274,0.3267,0.3007,"Artist, Co-Director, Collective, digital, collective",5
76478,professor,F,0,professor,0.9944,0.579,0.4154,"oncologist, University, departments, Oncology, chair",5
67165,painter,F,11,painter,0.9856,0.9884,-0.0028,"paint, acrylic, studio., oils, 2005.",5
12136,professor,F,0,professor,0.9959,0.453,0.543,"research, methodology, key, survey, current",5
9522,photographer,M,3,photographer,0.9983,0.998,0.0004,"shoots, portraits,, images, (editorial)., MagazineâĢĻs",5
73719,software engineer,M,15,software engineer,0.8874,0.8063,0.0811,"applications., software, jQuery,, AngularJS, Node.js,",5
54836,attorney,M,2,attorney,0.9994,0.9992,0.0002,"focus, law, law, representing, law",5
63994,attorney,M,2,attorney,0.9992,0.9993,-0.0002,"attorney., Kisner, as, licensed, an",5
59317,professor,F,0,professor,0.999,0.9991,-0.0001,"Teaching., lab, Harvard, at, interest",5
78957,journalist,F,4,journalist,0.9629,0.4359,0.5269,"consumerism,, author, bestseller, German, Einkaufsrevolution",5
37861,software engineer,M,15,software engineer,0.8828,0.7254,0.1574,"developers, passion, software, software, software",5
25082,professor,M,0,professor,0.9987,0.6264,0.3724,"Previously,, research, coauthor, focuses, is",5
33162,professor,M,0,professor,0.9949,0.992,0.0028,"College., Epistemology, Harvard, author, University",5
49786,nurse,F,5,nurse,0.925,0.2399,0.6851,"Nurse-Midwives., Nurse-Midwifery, Nurse-Midwives, currently, outcomes.",5
25316,professor,M,0,professor,0.9978,0.9928,0.005,"research, human-computer, IEEE, interests, technical",5
20348,dentist,M,8,dentist,0.9817,0.0011,0.9806,"dentistry, dental, dentistry,, dentistry., dentistry,",5
87988,professor,M,0,professor,0.9973,0.9807,0.0166,"universities, levels., marketing, also, marketing",5
40392,psychologist,M,6,psychologist,0.569,0.9556,-0.3866,"autism, research, reactions, parental, experiences",5
43962,dietitian,F,18,dietitian,0.9988,0.9987,0.0001,"Nutrition, Counseling,, appointment., Basics, PROFESSIONAL,",5
10189,physician,F,1,physician,0.9994,0.2981,0.7012,"practices, medicine, specializes, Medicine., Medical",5
976,professor,M,0,professor,0.999,0.9973,0.0018,"examines, area, books, industrial, geographies",5
48882,journalist,F,4,journalist,0.9969,0.5411,0.4558,"Journalist, book,, Twitter, Travel, book.",5
39983,nurse,F,5,nurse,0.9994,0.9921,0.0073,"NURSE, Joyce, Joyce, appointment., graduated",5
8780,attorney,F,2,attorney,0.9973,0.9986,-0.0013,"Prosecutors, @ResLegalDiva., www.blackprosecutors.org., Association., Director",5
90459,dietitian,F,18,dietitian,0.331,0.0039,0.3271,"Nutrition, Education, of, Health, with",5
59603,professor,F,0,professor,0.9991,0.9903,0.0088,"research, focuses, mathematics, studentsâĢĻ, mathematics",5
36635,photographer,F,3,photographer,0.9899,0.3425,0.6474,"series, subject, âĢĺDwelling:, emigrants., titled",5
23311,professor,F,0,professor,0.9994,0.999,0.0005,"teaches, PhD, University., Michigan, State",5
45869,journalist,F,4,journalist,0.7691,0.6485,0.1206,"Sussex, lives, Hove,, Lovran,, attended",5
7300,psychologist,F,6,psychologist,0.9972,0.9963,0.0009,"helping, clients, individuals, therapy., help",5
92406,professor,M,0,professor,0.9995,0.9995,0.0,"teaches, undergraduate, courses, estimating, interests",5
82327,surgeon,F,9,surgeon,0.528,0.4759,0.0521,"patientsâĢĻ, Dr., patients, Dr., aneurysms.",5
73807,nurse,F,5,nurse,0.9968,0.9944,0.0023,"Nursing, Nursing, Clinical, course,, Sydney,",5
87485,teacher,M,7,teacher,0.9812,0.2026,0.7786,"School, performance., Coach, Coach, life.",5
91256,professor,M,0,professor,0.9995,0.9994,0.0,"research, scholar, adjunct, focuses, State",5
34057,journalist,F,4,journalist,0.983,0.9813,0.0017,"reporter, editor, Fusion,, investigative, Times.",5
7523,professor,F,0,professor,0.9978,0.9848,0.013,"Professor, projects., funded, departments, published",5
92758,model,F,12,model,0.9988,0.9908,0.008,"modeling, Instagram, brands, followers, followers",5
4538,dentist,M,8,dentist,0.9357,0.7721,0.1637,"Dental, Dental, Dr., Sandeep, Center",5
82363,physician,M,1,physician,0.9901,0.9856,0.0045,"migraine., clinical, residency., medical, interests",5
60958,software engineer,M,15,software engineer,0.925,0.4311,0.4939,"Platform., development, project., currently, Project",5
18222,architect,M,10,architect,0.5058,0.3086,0.1971,"elegant, efficiently, Houzz, works, budget-appropriate",5
27732,journalist,M,4,journalist,0.9879,0.0994,0.8885,"Journalism, news, written, stories., articles",5
40468,photographer,M,3,photographer,0.9958,0.87,0.1258,"photographing, artistic, athletes, began, âĢľoutâĢĿ",5
65339,professor,F,0,professor,0.9716,0.9668,0.0048,"Professor, IU., undergraduates, research, undergraduates",5
27545,physician,M,1,physician,0.9994,0.9993,0.0001,"practices, professional, NPI, credentials, Alaska",5
63096,photographer,M,3,photographer,0.9954,0.9942,0.0012,"photography., photography., camera., capture, beautiful",5
69990,model,F,12,model,0.9989,0.9988,0.0001,"gallery, born, ranked, links, 1989.",5
67260,surgeon,M,9,surgeon,0.9881,0.0233,0.9648,"Dr., surgeons, surgeons, Surgery., Surgeons",5
7782,comedian,M,19,comedian,0.997,0.9972,-0.0002,"comedians, Comedy, BrianâĢĻs, amazing, including",5
87017,journalist,F,4,journalist,0.9942,0.9939,0.0003,"journalist,, freelance, lived,, English, writer,",5
43715,attorney,F,2,attorney,0.9988,0.4773,0.5216,"Bar, Bar, Association,, California, York",5
58782,comedian,M,19,comedian,0.9958,0.9798,0.0159,"humor, comedy, satire,, scene., resonates",5
24866,nurse,F,5,nurse,0.9987,0.3368,0.6619,"nurse, staff, Peggy, hospital, Susan",5
59109,accountant,M,16,accountant,0.9975,0.0788,0.9187,"Accountants, Accountants, Accountants., Chartered, India.",5
37253,professor,F,0,professor,0.9995,0.9995,-0.0,"Faculty, University, teaches, Advisory, essays",5
92515,architect,M,10,architect,0.9942,0.9709,0.0233,"designed, architectural, Architectural, firm, design",5
53310,architect,M,10,architect,0.7662,0.2231,0.5431,"buildings,, roofs,, Building, building, building",5
57561,photographer,M,3,photographer,0.9673,0.9739,-0.0066,"portraits,, commissioned, exhibition, focuses, work,",5
82790,attorney,F,2,attorney,0.9992,0.9992,0.0001,"litigation., litigation, legal, clients., firmâĢĻs",5
7482,professor,F,0,professor,0.9978,0.9958,0.0019,"curator, MIT, exhibitions, African-American, book,",5
12281,attorney,F,2,attorney,0.9994,0.9993,0.0001,"litigation, practice, focuses, disputes., matters",5
51055,journalist,F,4,journalist,0.9968,0.9971,-0.0003,"reporting., UberâĢĻs, teeth, enterprises, entrepreneurs.",5
86059,attorney,M,2,attorney,0.9994,0.9966,0.0028,"litigation, specializes, damages, clients, serves",5
45785,photographer,M,3,photographer,0.8953,0.0509,0.8444,"focuses, project, Communities, landscapes,, wild.",5
57924,attorney,M,2,attorney,0.9993,0.9983,0.001,"practice, clients, disputes, focuses, primarily",5
62994,professor,M,0,professor,0.9865,0.986,0.0005,"Stanford, immunology., University, fellowship, Research",5
67749,physician,M,1,physician,0.9989,0.999,-0.0,"patients., Dr., Dr., residency, Coyne",5
18422,attorney,F,2,attorney,0.9992,0.285,0.7141,"firms., legal, law, law, clients",5
4673,journalist,M,4,journalist,0.9973,0.9968,0.0005,"writing, covering, articles, political, politics",5
39686,dentist,M,8,dentist,0.9838,0.971,0.0128,"patients, Dr., average,, gave, rating",5
55857,photographer,M,3,photographer,0.5744,0.1482,0.4261,"Matt, often, sets., number, found",5
17084,attorney,M,2,attorney,0.9993,0.9991,0.0002,"litigation,, law, litigation., practice, family",5
37889,professor,F,0,professor,0.9953,0.9887,0.0066,"research, researchers, project, Dr., research",5
71400,journalist,F,4,journalist,0.9932,0.9727,0.0204,"jihadist, weekly, previously, based, University",5
41070,teacher,M,7,teacher,0.9845,0.0779,0.9066,"teachers, teachers, GAFE., Education, curriculum",5
81236,composer,M,17,composer,0.9938,0.9915,0.0023,"compositions, rhythms,, jazz, bands,, melodies,",5
19356,teacher,F,7,teacher,0.7014,0.8699,-0.1685,"teaching., classrooms, community., students, service-learning",5
15812,journalist,M,4,journalist,0.6391,0.0303,0.6088,"News, book, Topics:, illuminates, chronicles",5
47910,professor,F,0,professor,0.9954,0.9839,0.0114,"Oxford, College,, Fellow, Lecturer, University",5
79540,professor,M,0,professor,0.9973,0.9788,0.0185,"focuses, lab, biology, bacteria., published",5
83317,dentist,M,8,dentist,0.9984,0.9984,-0.0001,"patients, Dental, Dr., Dentist., currently",5
69265,professor,F,0,professor,0.9985,0.9923,0.0063,"teaches, faculty, courses, advisor, tduncan@uca.edu",5
70434,professor,M,0,professor,0.9988,0.9983,0.0005,"University, faculty, teaches, 2016., joined",5
94550,professor,F,0,professor,0.9861,0.9614,0.0247,"blog., How, Shaped, occasionally, Activism",5
82129,model,F,12,model,0.9986,0.9963,0.0023,"modeling, Model, shoots., pictures, won",5
45088,professor,F,0,professor,0.9991,0.9981,0.001,"UNC-Chapel, research, State,, instruction, interests",5
89508,teacher,F,7,teacher,0.9863,0.9879,-0.0016,"classroom,, students., Kristina, illustrated, enjoys",5
26093,attorney,M,2,attorney,0.981,0.9981,-0.0172,"LLP, counsel, Federal, served, as",5
86974,teacher,M,7,teacher,0.3574,0.1426,0.2148,"Coaching, NLP, certificate., Practitioner, NLP",5
78801,psychologist,F,6,psychologist,0.9972,0.9968,0.0004,"psychotherapy, approach, trauma., clients, treating",5
48721,attorney,F,2,attorney,0.9992,0.9961,0.0031,"attorney, clients, clients, as, represents",5
95337,professor,M,0,professor,0.923,0.4496,0.4734,"University, Northwestern, University, âĢľMERU,âĢĿ, MFA",5
14426,composer,M,17,composer,0.9969,0.9962,0.0007,"composition, orchestra, violin, for, best",5
29014,poet,M,13,poet,0.4214,0.1753,0.246,"poetry., now, Paris,, teaching, Brunei.",5
54899,psychologist,M,6,psychologist,0.9971,0.9143,0.0827,"psychologists, psychology, clinical, psychological, disorders.",5
59387,model,F,12,model,0.999,0.9978,0.0011,"gallery, born, section., place., ranked",5
5205,composer,F,17,composer,0.9919,0.5403,0.4516,"compositions, Composer's, Compositions, concerts;, performed",5
91238,professor,F,0,professor,0.9995,0.9993,0.0002,"book, Politics, published, peer-reviewed, University",5
58540,psychologist,M,6,psychologist,0.9988,0.9987,0.0001,"PSYCHOLOGIST,, CLINICAL, appointment., specialists, experiences,",5
46231,nurse,M,5,nurse,0.9982,0.886,0.1122,"Nursing, nurse, gastroenterology, 1985., certified",5
26404,professor,F,0,professor,0.7389,0.0216,0.7173,"doctoral, taught, alexandra.flynn@utoronto.ca, articles,, classes,",5
67573,nurse,F,5,nurse,0.9994,0.9978,0.0016,"NURSE, PRACTITIONER,, Clinic, Call, advises",5
40201,professor,M,0,professor,0.9784,0.6544,0.3241,"research, currently, conducts, University, Dr.",5
50966,dentist,M,8,dentist,0.9981,0.9983,-0.0002,"Dentistry., Dr., Surgery, Oral, experience.",5
82737,nurse,F,5,nurse,0.9955,0.0005,0.9949,"Nursing, Bachelor, joined, in, Daisy",5
59702,model,F,12,model,0.7892,0.6912,0.098,"show., grew, resume, characters, So,",5
12758,journalist,M,4,journalist,0.9977,0.9978,-0.0,"news, Guardian,, editor, @james_randerson., working",5
73412,attorney,M,2,attorney,0.999,0.9989,0.0001,"law, attorneys., firmâĢĻs, bar, areas",5
14734,professor,M,0,professor,0.3247,0.0449,0.2799,"college, February,, Ivy, Horowitz, schools,",5
21593,teacher,F,7,teacher,0.9917,0.8038,0.1878,"teachers, school., education, Krystina, Montessori",5
73654,photographer,M,3,photographer,0.9975,0.9977,-0.0002,"photography., photographs, portrait,, shoots, commercial",5
3040,professor,M,0,professor,0.9988,0.9948,0.004,"research, focuses, Barnesï¿½s, Barnes, exhibit",5
14990,professor,M,0,professor,0.9994,0.9994,0.0001,"(University, Nebraska, books, Encyclopedia, Press,",5
50231,professor,M,0,professor,0.999,0.9982,0.0008,"teaching, undergraduate, Dr., Organizational, graduate",5
17483,professor,M,0,professor,0.6067,0.3402,0.2665,"USC, Dr., members, capacity,, workshops",5
85630,professor,F,0,professor,0.999,0.999,-0.0,"family, research, stratification., University, include",5
37689,dietitian,M,18,dietitian,0.5003,0.3442,0.1561,"biotech, Genetics,, Tilly, lifestyles., role",5
60107,poet,M,13,poet,0.9802,0.9856,-0.0054,"poetry,, writing, Review., issue, will",5
68047,attorney,M,2,attorney,0.9936,0.2335,0.7601,"practice, sheriff., sheriff, commissioners, county",5
81110,psychologist,M,6,psychologist,0.9987,0.9988,-0.0,"PSYCHOLOGIST,, appointment., number, advises, specialists",5
74091,professor,M,0,professor,0.9979,0.7776,0.2203,"professor, college, veterinary, University, instructor",5
35918,professor,M,0,professor,0.9991,0.9992,-0.0001,"PhD, University, Wisconsin-Madison,, awarded, dissertation",5
93030,professor,M,0,professor,0.9994,0.9995,-0.0,"author, (University, (University, articles, History",5
864,professor,F,0,professor,0.9938,0.3661,0.6277,"research, epidemiology., PhD, interests, University",5
35077,professor,M,0,professor,0.9991,0.7637,0.2354,"research, interests, include, Metis,, Prize.",5
74373,model,F,12,model,0.9989,0.9982,0.0008,"gallery, born, links, FreeOnes, has",5
69715,professor,M,0,professor,0.6013,0.4117,0.1896,"grants, peer-reviewed, research, years,, research",5
10642,accountant,M,16,accountant,0.9983,0.9977,0.0006,"finance, finance, corporate, corporate, experience",5
74063,physician,F,1,physician,0.9994,0.9983,0.0012,"medicine, practices, Osteopathic, specializes, Disease.",5
1459,physician,M,1,physician,0.9994,0.9941,0.0053,"medicine, practices, Medicine., Hospital., Medical",5
17811,teacher,F,7,teacher,0.9935,0.8715,0.1219,"students, teachers, school, states, educations.",5
40242,psychologist,M,6,psychologist,0.9871,0.9892,-0.0021,"child., parent's, approach, dynamics, takes",5
57302,professor,F,0,professor,0.9943,0.9322,0.0621,"teaches, psychiatry., students, Dr., clinical",5
7707,nurse,F,5,nurse,0.9994,0.9977,0.0017,"NURSE, PRACTITIONER,, Aging-geriatric, Patricia, medical",5
90933,surgeon,M,9,surgeon,0.9973,0.9909,0.0064,"Surgery., Surgery,, Surgery, Plastic, Medical",5
50361,model,M,12,model,0.9135,0.3485,0.5649,"ever-enlarging, diligently, results."", staggering., these",5
81786,professor,F,0,professor,0.5003,0.3908,0.1095,"University., received, MFA, Mokwon, ASYAAF",5
24370,painter,M,11,painter,0.9954,0.9947,0.0008,"paintings, ""Surrealistic"", canvas,, are, Belgian",5
90408,painter,M,11,painter,0.9464,0.9436,0.0028,"Painting, Gallery,, Gallery, alumnus, Gallery",5
49212,teacher,F,7,teacher,0.8455,0.7022,0.1433,"Master's, PhD, UK,, thesis., degree",5
55566,attorney,F,2,attorney,0.9952,0.0476,0.9476,"firm's, clients, attoreny,, Jersey, technology,",5
24744,teacher,M,7,teacher,0.9853,0.996,-0.0107,"coached, varsity, B.A., Coach, Varsity",5
73269,teacher,M,7,teacher,0.9968,0.9961,0.0007,"classroom., teachers, Teacher, @BrianCurtinSHS., Teachers",5
10380,teacher,F,7,teacher,0.996,0.9967,-0.0008,"taught, Teaching., schooling., school, Diploma",5
19688,journalist,M,4,journalist,0.9965,0.9955,0.001,"CNN.com,, work, newspapers,, online, publications,",5
20392,surgeon,M,9,surgeon,0.8237,0.0011,0.8225,"hospital, Silicon, founded, billionaire, But,",5
59969,comedian,M,19,comedian,0.5406,0.271,0.2696,"Pepitone,, LA, at, swearing, Bitter",5
47561,painter,F,11,painter,0.986,0.9799,0.0061,"artistic, Art, âĢĺprocessâĢĻ, subjects, figurative,",5
52066,attorney,M,2,attorney,0.9994,0.9991,0.0002,"litigation, litigation, firm, law, firm,",5
31828,professor,F,0,professor,0.9994,0.9993,0.0001,"University., PhD., research, Jindal, teaching",5
24002,psychologist,M,6,psychologist,0.9987,0.9987,0.0,"PSYCHOLOGIST,, appointment., advises, experiences,, specialists",5
40216,attorney,M,2,attorney,0.9993,0.999,0.0003,"courtroom, clients, matters, disputes, clientsâĢĻ",5
49616,photographer,F,3,photographer,0.9977,0.9962,0.0015,"samanthafortenberryphotography.com., work, work, SamanthaâĢĻs, Suds",5
65820,physician,M,1,physician,0.9994,0.9992,0.0002,"MD., credentials, practices, professional, of",5
68988,professor,F,0,professor,0.9994,0.9992,0.0002,"courses,, teaches, Ph.D., University, holds",5
82424,photographer,F,3,photographer,0.9893,0.0553,0.934,"photography, photography., created, inspiration, 2011.",5
95395,professor,F,0,professor,0.5872,0.1344,0.4527,"and, VA., live, baby, Booz,",5
45431,professor,M,0,professor,0.9991,0.9992,-0.0002,"University, graduate, research, University, University",5
56953,professor,F,0,professor,0.9761,0.7107,0.2654,"programming, technology,, educational, investigates, knowledge,",5
31513,professor,F,0,professor,0.9988,0.9975,0.0012,"author, forthcoming, Law, Cambridge, fellow",5
17901,psychologist,F,6,psychologist,0.9952,0.9952,0.0,"Psychology., adolescents,, difficulties., children,, worked",5
54890,professor,F,0,professor,0.9982,0.9959,0.0022,"teaching,, research, research,, focuses, program",5
17066,professor,F,0,professor,0.9972,0.9954,0.0018,"college-level., research,, teaching,, thread, teach,",5
65009,physician,F,1,physician,0.9991,0.1135,0.8856,"physician, assistant, as, Physician, licensed",5
29506,teacher,F,7,teacher,0.9925,0.9917,0.0008,"teach, teaching, lesson,, education, Biblical",5
82437,nurse,F,5,nurse,0.9989,0.9912,0.0078,"nursing, LisaâĢĻs, patients, patients, patients",5
23830,professor,M,0,professor,0.9956,0.9957,-0.0001,"semester., Department, faculty,, one, teaching",5
42543,professor,M,0,professor,0.9695,0.873,0.0966,"materials/chemistry-related, expertise, (e.g.,, batteries, incorporates",5
46013,dentist,F,8,dentist,0.9873,0.9917,-0.0044,"dental, Dental, Dental, surgeries,, ailments",5
78915,dentist,M,8,dentist,0.9984,0.9983,0.0001,"Dentist., Dr., Dental, Implant, online",5
60842,physician,M,1,physician,0.8651,0.1523,0.7129,"Hospital, Steven, Hospital,, 64, Hospital",5
53065,attorney,M,2,attorney,0.9995,0.9995,-0.0,"court, federal, HarperâĢĻs, disputes, discovery",5
10290,composer,F,17,composer,0.3064,0.2621,0.0442,"symbolism, full, nostalgia, MambÃŃ/, achieved",5
11528,photographer,F,3,photographer,0.992,0.9947,-0.0028,"photography., photography, photography, photos., composition.",5
52893,professor,F,0,professor,0.9995,0.9995,0.0,"scholar, interdisciplinary, peer-reviewed, examines, University",5
85243,professor,F,0,professor,0.8844,0.1634,0.721,"Dr., publications, supervises, presentations, students",5
53654,attorney,M,2,attorney,0.9976,0.9942,0.0033,"trial,, cop., U.S., Boston, former",5
68777,teacher,M,7,teacher,0.9852,0.9898,-0.0046,"Education,, teachers,, Singapore, Singapore., Physics",5
89847,professor,F,0,professor,0.9707,0.3608,0.6099,"research, focuses, understanding, on, interested",5
91005,software engineer,M,15,software engineer,0.8936,0.8383,0.0553,"kernel,, Linux, software, software, libvirt,",5
48497,dentist,M,8,dentist,0.9389,0.8209,0.1181,"Dental, Dr., Dr., Clinic, practices",5
20401,professor,M,0,professor,0.9995,0.9995,0.0001,"University, publications, research, include, recent",5
55783,psychologist,F,6,psychologist,0.9253,0.913,0.0122,"testified, coercive, defendant, opinion, confess.",5
26982,nurse,F,5,nurse,0.9973,0.7915,0.2058,"Nursing, Nursing., Nursing, Professor, Nurse",5
14561,professor,M,0,professor,0.9865,0.9128,0.0737,"co-author, articles, ethics., numerous, on",5
76071,professor,M,0,professor,0.9992,0.9882,0.011,"research, focuses, on, 2009., Japan",5
22292,professor,F,0,professor,0.9982,0.3811,0.6171,"research, examines, well-being., on, such",5
87534,software engineer,M,15,software engineer,0.9839,0.7136,0.2703,"Prior, Facebook,, Yahoo, users., Fabrizio",5
87841,professor,M,0,professor,0.9736,0.3185,0.6551,"MBA, Teaching, Rotman., Year, the",5
17263,professor,F,0,professor,0.9983,0.9986,-0.0003,"PhD, ETH, seismology., received, Zurich",5
74549,professor,M,0,professor,0.9993,0.9991,0.0003,"Ph.D., focuses, research, University, University",5
74895,teacher,M,7,teacher,0.5207,0.3195,0.2013,"Fei, replacing, eggs., dreams, Beijing",5
29205,journalist,M,4,journalist,0.3356,0.0599,0.2757,"Indian, Armed, Panipat.âĢĻ, Forces., in",5
2371,physician,F,1,physician,0.9803,0.9702,0.0101,"hospital/clinic, patients., residency, Glenn, affiliations",5
42684,photographer,M,3,photographer,0.9962,0.9898,0.0064,"Photographer, Photographer, showcased, work, Headquarters",5
4212,professor,M,0,professor,0.9995,0.9995,0.0,"research, Studies,, University, Economics,, published",5
58758,dentist,F,8,dentist,0.998,0.0005,0.9975,"Licence, No., practices, DMD., professional",5
63624,professor,M,0,professor,0.9945,0.1286,0.8659,"University, research, academia, PhD, computing",5
86794,filmmaker,F,14,filmmaker,0.9698,0.0051,0.9648,"films, Films, short, Screenplay, Femmes",5
71446,professor,M,0,professor,0.6269,0.0029,0.624,"imaging, optical, is, expert, engineering.",5
59152,physician,F,1,physician,0.9994,0.8252,0.1743,"practices, medicine, Spanish., specializes, Medical",5
47905,attorney,M,2,attorney,0.9991,0.9991,-0.0,"example,, 1997., plaintiffâĢĻs, highest, case,",5
40649,teacher,F,7,teacher,0.9862,0.9579,0.0284,"taught, schools, Schools:, Queensland, in",5
13922,dietitian,F,18,dietitian,0.9986,0.9322,0.0664,"PROFESSIONAL,, DIETITIAN, NUTRITION, appointment., number",5
48089,nurse,F,5,nurse,0.4607,0.2984,0.1623,"Evans', medical, Born, breast, for",5
17491,teacher,F,7,teacher,0.3784,0.8889,-0.5105,"childrenâĢĻs, 2013., book, Writing, stories",5
47421,professor,F,0,professor,0.9922,0.9803,0.0118,"PhD), teaching, University, undergraduate, Visiting",5
56896,professor,F,0,professor,0.9543,0.6504,0.3039,"Jennifer, students., involved, teaches, educates",5
22711,surgeon,M,9,surgeon,0.9211,0.7301,0.191,"Medicine., Surgery, Surgery, Residency, subspecialty",5
34105,dentist,F,8,dentist,0.949,0.9015,0.0475,"Dental, Dr., Dr., Sangeeta, Clinic",5
38376,professor,M,0,professor,0.9993,0.9991,0.0002,"linguistics,, include, computational, linguistics,, linguistics.",5
19826,physician,F,1,physician,0.9889,0.6776,0.3113,"pediatric, care., pregnancy, specializes, Chiropractic",5
42516,professor,F,0,professor,0.9992,0.999,0.0002,"received, University., University,, BSFS, University,",5
7674,professor,M,0,professor,0.9969,0.7545,0.2424,"broadly., research, explore, advances, UF,",5
76486,photographer,M,3,photographer,0.9924,0.7749,0.2176,"focuses, work, focuses, lesser-known, on",5
66021,professor,F,0,professor,0.9837,0.4521,0.5316,"lab,, research, Outside, time, examines",5
44460,photographer,F,3,photographer,0.9982,0.9982,-0.0001,"photography., portraits, portrait, expressive, fashion,",5
20173,photographer,M,3,photographer,0.6459,0.6607,-0.0149,"States., Havasupai, town, village, Supai,",5
7836,professor,F,0,professor,0.9659,0.0361,0.9298,"research, on, teachers, inquiry., focuses",5
88173,attorney,M,2,attorney,0.9994,0.9994,-0.0,"Attorney., District, practiced, law, Litigation;",5
86739,poet,M,13,poet,0.8216,0.9551,-0.1335,"poetry,, Urdu, collections,, published, charged",5
51004,professor,F,0,professor,0.292,0.2071,0.0848,"They, New, disenfranchised, through, the",5
91623,teacher,F,7,teacher,0.3848,0.0944,0.2904,"Mathematics, Academy., graduated, University, is",5
55356,dentist,M,8,dentist,0.9904,0.9919,-0.0015,"Dental, Dental, Dental, Dr., doctor",5
56236,photographer,M,3,photographer,0.9928,0.9896,0.0033,"seriesâĢĻ, Instagram., aesthetic, PHmuseum,, reflect",5
6581,physician,M,1,physician,0.8994,0.916,-0.0166,"residency, Medicine, Dr., Health., Dr.",5
50156,professor,M,0,professor,0.9983,0.9974,0.0009,"University., students, PhD, working, courses.",5
90445,teacher,F,7,teacher,0.9498,0.768,0.1818,"classes., cooking, experiences, Widely, prepare,",5
94275,physician,M,1,physician,0.9994,0.9963,0.0031,"medicine, practices, specializes, Center., Otolaryngology.",5
78408,professor,F,0,professor,0.9992,0.9992,0.0001,"university-wide, Teaching, Teaching, Director, Fellow",5
30526,surgeon,M,9,surgeon,0.6496,0.062,0.5876,"medicine., anatomy., dissection-based, careers, in",5
90427,photographer,M,3,photographer,0.9846,0.0129,0.9717,"photography, name., images, artist's, projectâĢĻs",5
44681,professor,M,0,professor,0.9959,0.9901,0.0058,"University,, pedagogy, articles, also, coeditor",5
92309,teacher,M,7,teacher,0.6169,0.013,0.6039,"K-12, Educator, Education, projects., PV",5
56324,poet,F,13,poet,0.9523,0.9693,-0.017,"words,, works, meanings., repeating, playing",5
3301,physician,F,1,physician,0.9994,0.8206,0.1788,"practices, medicine, Medicine., Hospital., specializes",5
19025,professor,M,0,professor,0.9977,0.9853,0.0124,"teaches, professor, research, dissertation,, Ph.D.",5
26346,professor,M,0,professor,0.9988,0.9972,0.0016,"research, Ph.D., University, interests, are",5
54997,photographer,M,3,photographer,0.998,0.998,-0.0,"shoots,, pre-wedding,, clients, wedding,, clients",5
42389,attorney,F,2,attorney,0.9955,0.6595,0.336,"Lawyers, Association,, Immigration, president, board",5
37278,model,F,12,model,0.9989,0.9989,-0.0,"Models.com., Model, born, runway, Belgium.",5
10792,professor,F,0,professor,0.9995,0.9994,0.0,"University, http://ine.uaf.edu/werc/people/faculty/nicole-misarti/, State, Postdoc, College",5
32800,professor,M,0,professor,0.9966,0.0031,0.9935,"scholarship, pedagogy, endeavors, addresses, curriculum",5
61445,physician,F,1,physician,0.9994,0.7939,0.2056,"practices, medicine, Medicine., Medical, Medical",5
42048,professor,M,0,professor,0.9374,0.01,0.9274,"Proctor, degrees, (BA),, (JD),, and",5
41708,filmmaker,F,14,filmmaker,0.7817,0.004,0.7777,"film, cliches, receptionist, enliven, mannequins",5
25913,attorney,M,2,attorney,0.999,0.0121,0.9869,"legal, markets., balancing, proactively, requirements",5
45873,physician,M,1,physician,0.9994,0.9992,0.0002,"MD/PHD/MPH., Dr., practices, professional, credentials",5
74281,psychologist,M,6,psychologist,0.9936,0.8793,0.1143,"Psychology, research, hypnosis, interviewing, explored",5
74877,professor,M,0,professor,0.5675,0.2057,0.3618,"MC, Orchestra, candidate, M.A., Va.,",5
23306,professor,F,0,professor,0.6946,0.3622,0.3323,"research, biodiversity, Center,, economists, water",5
67021,software engineer,M,15,software engineer,0.8923,0.513,0.3794,"Microsoft., software, engineering, testing),, CodeMine",5
60464,attorney,M,2,attorney,0.9986,0.9783,0.0203,"Law, Texas, Review, Criminal, Joseph",5
51426,physician,M,1,physician,0.9096,0.7404,0.1692,"Medical, Dr., patient, Stars., Rising",5
9035,professor,M,0,professor,0.9966,0.2383,0.7583,"Ph.D, University, science, received, Technical",5
55478,physician,M,1,physician,0.9951,0.9819,0.0132,"Medical, Clinic, Dr., Association, etc.",5
25968,psychologist,M,6,psychologist,0.9987,0.9987,0.0001,"PSYCHOLOGIST,, CLINICAL, specialists, doctors, experiences,",5
6932,professor,M,0,professor,0.9995,0.9993,0.0002,"PhD, College, research, sociology, teaching",5
20987,professor,F,0,professor,0.9987,0.993,0.0057,"Theory, University, book, Protagonists:, Novel",5
54390,dentist,M,8,dentist,0.9844,0.9763,0.0082,"Dr., insurance, patients., rated, carriers.",5
