id,profession,gender,pred_class_idx,pred_label,pred_prob_original,pred_prob_erased,faithfulness,tokens_erased,n_tokens_erased
63624,professor,M,0,professor,0.9966,0.6005,0.396,"research, includes, area, computing, phd",5
86794,filmmaker,F,14,filmmaker,0.957,0.1235,0.8335,"films, short, films, dakar, screenplay",5
71446,professor,M,0,professor,0.9874,0.5656,0.4219,"expert, doseoptics, imaging, is, an",5
59152,physician,F,1,physician,0.9995,0.9764,0.0231,"medicine, practices, medical, flint, specializes",5
47905,attorney,M,2,attorney,0.9701,0.9719,-0.0017,"verdicts, jury, 1997, meyers, highest",5
40649,teacher,F,7,teacher,0.9141,0.0357,0.8784,"taught, schools, primary, graduated, schools",5
13922,dietitian,F,18,dietitian,0.9972,0.005,0.9922,"dietitian, registered, nutrition, doctors, or",5
48089,surgeon,F,9,surgeon,0.5105,0.0394,0.471,"breast, starting, accomplishments, evans, medical",5
17491,teacher,F,7,teacher,0.4836,0.5318,-0.0482,"university, fiction, writer, also, completed",5
47421,professor,F,0,professor,0.9912,0.9568,0.0344,"phd, university, did, teaching, teaching",5
56896,teacher,F,7,teacher,0.5851,0.3353,0.2499,"students, teaches, academy, science, frequently",5
22711,surgeon,M,9,surgeon,0.9524,0.2089,0.7435,"orthopaedic, orthopaedic, surgery, university, medicine",5
34105,dentist,F,8,dentist,0.8541,0.9137,-0.0596,"dental, sangeeta, dr, dr, patil",5
38376,professor,M,0,professor,0.9983,0.9974,0.0009,"include, corpus, interests, linguistics, linguistics",5
19826,physician,F,1,physician,0.8634,0.8135,0.0499,"chiropractic, pediatric, care, care, pregnancy",5
42516,professor,F,0,professor,0.9983,0.9972,0.0011,"doctorate, research, university, history, university",5
7674,professor,M,0,professor,0.9974,0.8033,0.1941,"research, research, recent, personal, uf",5
76486,photographer,M,3,photographer,0.9913,0.9478,0.0435,"work, focuses, focuses, that, streets",5
66021,professor,F,0,professor,0.9884,0.048,0.9404,"lab, research, the, examines, of",5
44460,photographer,F,3,photographer,0.9971,0.6567,0.3404,"photography, portrait, advertising, and, fashion",5
20173,professor,M,0,professor,0.1453,0.0844,0.0609,"indian, tribe, the, supai, history",5
7836,professor,F,0,professor,0.962,0.0152,0.9468,"research, teachers, focuses, on, inquiry",5
88173,attorney,M,2,attorney,0.9986,0.9993,-0.0006,"litigation, law, matters, attorney, probate",5
86739,poet,M,13,poet,0.713,0.4713,0.2417,"poetry, several, published, urdu, been",5
51004,nurse,F,5,nurse,0.311,0.3879,-0.0769,"tom, york, and, the, they",5
91623,professor,F,0,professor,0.5219,0.0415,0.4804,"pharmacy, bs, and, harding, college",5
55356,dentist,M,8,dentist,0.9881,0.9856,0.0025,"dental, dental, dental, rudinilo, dental",5
56236,photographer,M,3,photographer,0.9443,0.0326,0.9118,"series, instagram, reflect, phmuseum, upon",5
6581,physician,M,1,physician,0.9026,0.9548,-0.0522,"medicine, dr, attended, health, hospital",5
50156,professor,M,0,professor,0.9981,0.9963,0.0018,"funding, research, phd, university, consortium",5
90445,dietitian,F,18,dietitian,0.463,0.1995,0.2635,"wine, meals, prepare, food, ed",5
94275,physician,M,1,physician,0.9991,0.8081,0.191,"medicine, mooresville, otolaryngology, medical, affiliated",5
78408,professor,F,0,professor,0.9974,0.9956,0.0018,"program, comparative, princeton, philosophy, director",5
30526,physician,M,1,physician,0.3427,0.0048,0.3378,"medicine, in, careers, believes, begin",5
90427,photographer,M,3,photographer,0.9897,0.1743,0.8154,"photography, the, images, artist, inspired",5
44681,professor,M,0,professor,0.9694,0.9378,0.0316,"university, research, articles, essays, articles",5
92309,professor,M,0,professor,0.7831,0.1232,0.6599,"courses, both, instructed, wisconsin, energy",5
56324,poet,F,13,poet,0.7508,0.874,-0.1232,"with, narrators, playing, meanings, is",5
3301,physician,F,1,physician,0.9995,0.9719,0.0276,"medicine, practices, medicine, mcgaha, hendersonville",5
19025,professor,M,0,professor,0.9979,0.9976,0.0003,"professor, dissertation, university, the, research",5
26346,professor,M,0,professor,0.9988,0.9335,0.0653,"research, commodity, are, university, ph",5
54997,photographer,M,3,photographer,0.9957,0.8075,0.1882,"shoots, wedding, wedding, sole, the",5
42389,attorney,F,2,attorney,0.9885,0.4053,0.5833,"lawyers, association, immigration, author, immigrant",5
37278,model,F,12,model,0.9989,0.9963,0.0025,"model, models, runway, born, the",5
10792,professor,F,0,professor,0.9995,0.9994,0.0001,"research, misarti, college, research, oceanographic",5
32800,professor,M,0,professor,0.9925,0.1074,0.8851,"scholarship, teachers, addresses, pedagogy, to",5
61445,physician,F,1,physician,0.9996,0.982,0.0176,"medicine, yucaipa, medicine, escobal, hospital",5
42048,attorney,M,2,attorney,0.9778,0.0803,0.8974,"llm, jd, university, university, university",5
41708,model,F,12,model,0.2717,0.1127,0.159,"mannequins, film, and, cute, and",5
25913,attorney,M,2,attorney,0.9964,0.262,0.7344,"legal, executes, formulates, requirements, business",5
45873,physician,M,1,physician,0.9967,0.7411,0.2555,"md, apo, dr, license, r71672",5
74281,psychologist,M,6,psychologist,0.7996,0.7513,0.0483,"to, research, practitioners, involvement, abilities",5
74877,professor,M,0,professor,0.5634,0.0381,0.5253,"doctor, alleghany, university, is, university",5
23306,professor,F,0,professor,0.9715,0.9022,0.0693,"ecologist, policy, economists, effects, where",5
67021,software engineer,M,15,software engineer,0.9413,0.9122,0.0292,"windows, engineering, codemine, processes, solutions",5
60464,attorney,M,2,attorney,0.9904,0.5239,0.4665,"law, justice, review, graduated, criminal",5
51426,physician,M,1,physician,0.88,0.0547,0.8253,"dr, medical, mittal, patient, graduated",5
9035,professor,M,0,professor,0.9042,0.8234,0.0807,"computer, university, univesity, received, technical",5
55478,physician,M,1,physician,0.9781,0.4956,0.4825,"medical, dr, doctor, nvd, indian",5
25968,psychologist,M,6,psychologist,0.9984,0.008,0.9903,"psychologist, clinical, 1992, doctors, experiences",5
6932,professor,M,0,professor,0.9993,0.9985,0.0008,"research, explores, phd, boston, sociology",5
20987,professor,F,0,professor,0.9974,0.945,0.0525,"university, review, theory, 2016, book",5
54390,dentist,M,8,dentist,0.9649,0.8541,0.1108,"dr, patients, desai, choice, rated",5
88993,painter,M,11,painter,0.9819,0.9683,0.0135,"paint, studio, design, continues, artists",5
27793,professor,F,0,professor,0.9923,0.9849,0.0074,"professor, associate, committee, research, is",5
41574,dentist,F,8,dentist,0.9364,0.9164,0.02,"dental, dr, dental, research, bushra",5
55022,professor,F,0,professor,0.9978,0.9711,0.0267,"research, department, interests, research, visualization",5
74088,model,F,12,model,0.9985,0.4422,0.5563,"modelling, job, usa, brunette, mainly",5
86539,physician,M,1,physician,0.8852,0.8438,0.0413,"medicine, studied, at, dr, soppe",5
28579,journalist,M,4,journalist,0.9959,0.9904,0.0054,"correspondent, reported, has, corporation, on",5
26091,professor,M,0,professor,0.9983,0.9402,0.0581,"journal, managerial, research, topics, research",5
60862,professor,F,0,professor,0.9987,0.9781,0.0206,"research, university, organizational, current, received",5
85552,teacher,F,7,teacher,0.9953,0.3349,0.6604,"teacher, teaches, 11th, grade, honors",5
53127,nurse,F,5,nurse,0.99,0.517,0.4731,"nurse, nursing, bsn, nursing, nursing",5
20493,physician,F,1,physician,0.8695,0.7916,0.0779,"practice, 1912994054, cermak, hyderi, registry",5
87474,attorney,F,2,attorney,0.3954,0.415,-0.0196,"younts, 877, com, shaneannyounts, 2567",5
17828,professor,M,0,professor,0.993,0.2115,0.7814,"program, research, measurement, specializes, in",5
72464,attorney,M,2,attorney,0.9987,0.9926,0.0061,"professionals, business, law, owners, estate",5
75043,nurse,F,5,nurse,0.9994,0.9451,0.0544,"nurse, in, practitioner, medical, honors",5
17005,photographer,F,3,photographer,0.9937,0.9965,-0.0028,"photography, photography, shoots, pictures, photography",5
52771,software engineer,F,15,software engineer,0.6879,0.6219,0.066,"at, engineering, engineer, worked, icccn15",5
45576,professor,F,0,professor,0.9997,0.9997,0.0,"focuses, research, fellowship, phd, research",5
55414,physician,M,1,physician,0.9719,0.9683,0.0036,"medicine, studied, medicine, at, baylor",5
10077,professor,F,0,professor,0.9945,0.9798,0.0147,"university, studies, doctoral, also, dr",5
94683,physician,M,1,physician,0.8009,0.0086,0.7922,"medicine, professor, currently, hematology, medicine",5
32125,professor,M,0,professor,0.9996,0.9994,0.0001,"nanotechnology, faculty, fellowship, investigator, publications",5
59771,photographer,M,3,photographer,0.6925,0.4641,0.2283,"camera, artist, 4culture, project, of",5
71491,dietitian,F,18,dietitian,0.9958,0.8784,0.1174,"nutrition, diet, food, practices, nutrition",5
53634,professor,M,0,professor,0.9975,0.9954,0.0021,"ph, history, metaphysics, perspectives, fellowships",5
55169,photographer,F,3,photographer,0.9973,0.9801,0.0172,"work, shoot, ballet, photo, architecture",5
26560,painter,M,11,painter,0.9103,0.0196,0.8907,"paintings, crippling, compromised, life, creative",5
12059,professor,F,0,professor,0.9567,0.0219,0.9349,"dr, levy, university, texan, is",5
46336,comedian,M,19,comedian,0.9938,0.9926,0.0013,"comedy, perform, performing, comedy, laughs",5
42650,professor,M,0,professor,0.4405,0.0243,0.4163,"examine, to, or, incentive, not",5
85433,professor,F,0,professor,0.9966,0.9948,0.0018,"catharines, dialogism, author, 2000, specializing",5
78446,photographer,M,3,photographer,0.9891,0.0227,0.9664,"photography, photographic, photographs, studied, of",5
65196,attorney,F,2,attorney,0.9988,0.9978,0.001,"federal, multimillion, courts, clients, trials",5
40720,nurse,F,5,nurse,0.9994,0.8732,0.1262,"nurse, in, practitioner, honors, especially",5
67546,professor,F,0,professor,0.937,0.185,0.752,"professor, history, research, university, is",5
91210,professor,M,0,professor,0.99,0.8435,0.1465,"laboratory, received, laboratory, chemists, laboratory",5
74416,professor,F,0,professor,0.9002,0.0717,0.8285,"teaching, are, neuropsychological, approved, interests",5
69366,architect,M,10,architect,0.9923,0.4133,0.579,"architecture, architect, school, design, of",5
68821,professor,M,0,professor,0.9996,0.9961,0.0036,"energy, studies, environmental, research, regulation",5
11689,professor,F,0,professor,0.7562,0.1904,0.5658,"research, danceforms, dance, ballet, books",5
71219,painter,M,11,painter,0.9783,0.9612,0.0171,"painting, painting, painter, paintings, mfa",5
94572,software engineer,M,15,software engineer,0.7017,0.4766,0.2251,"javascript, framework, play, php, projects",5
88412,dietitian,F,18,dietitian,0.9932,0.039,0.9542,"nutrition, nutrition, graduate, ohio, gi",5
21711,journalist,M,4,journalist,0.5274,0.0494,0.4781,"issues, editor, about, writes, editor",5
73550,professor,F,0,professor,0.9987,0.9969,0.0017,"research, focuses, global, early, comparative",5
15447,attorney,M,2,attorney,0.9992,0.6225,0.3767,"law, practice, to, addition, serves",5
22029,psychologist,F,6,psychologist,0.5279,0.0984,0.4294,"psychologically, patients, dr, murdered, relationship",5
25040,journalist,M,4,journalist,0.7609,0.2246,0.5363,"book, moguls, reporter, harvey, weinstein",5
74511,psychologist,M,6,psychologist,0.8518,0.1799,0.6719,"psychology, psychology, masters, research, figurehead",5
54393,professor,M,0,professor,0.9981,0.9927,0.0054,"doctorate, professor, program, department, state",5
74851,physician,F,1,physician,0.9995,0.8787,0.1208,"medicine, endocrinology, practices, poceta, san",5
43933,physician,F,1,physician,0.6579,0.5602,0.0977,"dr, medical, maternity, gupta, practices",5
63844,professor,M,0,professor,0.9995,0.9992,0.0003,"research, focus, journal, interests, journal",5
20289,model,F,12,model,0.999,0.992,0.007,"14781th, born, freeones, ranked, gallery",5
40860,filmmaker,F,14,filmmaker,0.9955,0.9816,0.0139,"filmfestival, directed, films, film, short",5
61380,physician,F,1,physician,0.6419,0.5483,0.0936,"practice, blythe, blythe, 1912058017, is",5
78146,dentist,M,8,dentist,0.9435,0.9488,-0.0052,"dental, indian, tooth, subhvasant, teeth",5
19049,physician,M,1,physician,0.9918,0.001,0.9907,"physician, school, in, graduated, 2013",5
42320,painter,F,11,painter,0.9914,0.0407,0.9507,"paints, technique, wypych, work, viewer",5
90687,attorney,F,2,attorney,0.9989,0.9976,0.0014,"arizona, legal, law, licensed, specializes",5
12462,model,F,12,model,0.999,0.9977,0.0014,"newport, ranked, freeones, gallery, currently",5
57103,professor,F,0,professor,0.6843,0.3024,0.3819,"university, orangutan, research, philosophy, department",5
19390,surgeon,F,9,surgeon,0.9974,0.0185,0.9789,"medicine, practice, clinic, dr, dr",5
21342,journalist,F,4,journalist,0.6772,0.3536,0.3236,"broadcast, cafe, espn, world, prestigious",5
85401,photographer,M,3,photographer,0.996,0.2045,0.7915,"photographs, photos, shots, surreal, series",5
86730,professor,M,0,professor,0.9974,0.9903,0.0071,"research, focuses, press, professor, university",5
35260,photographer,M,3,photographer,0.9953,0.3991,0.5962,"photography, photographs, hoangnguyenphoto, defining, com",5
91229,physician,M,1,physician,0.9991,0.9984,0.0007,"1225085608, alabama, 25370, license, birmingham",5
29007,software engineer,M,15,software engineer,0.9452,0.8775,0.0677,"building, is, event, on, technological",5
60447,attorney,F,2,attorney,0.9982,0.9985,-0.0003,"law, disciplinary, attorneys, focuses, practice",5
48315,professor,F,0,professor,0.9984,0.9837,0.0147,"examines, research, quarterly, published, opinion",5
35781,professor,M,0,professor,0.639,0.0423,0.5967,"investigator, haematologist, the, haematological, the",5
28492,professor,F,0,professor,0.9807,0.0683,0.9123,"addition, research, in, to, organizations",5
76024,physician,M,1,physician,0.945,0.9647,-0.0197,"dr, medicine, graduated, medicare, school",5
44881,journalist,M,4,journalist,0.9019,0.98,-0.0781,"parting, columnist, well, for, shots",5
82975,nurse,F,5,nurse,0.9995,0.8835,0.1159,"nurse, in, practitioner, honors, medical",5
78727,accountant,F,16,accountant,0.997,0.2607,0.7362,"accounting, instructor, office, starkville, adjunct",5
94525,nurse,F,5,nurse,0.8561,0.0049,0.8512,"nursing, an, the, in, to",5
62663,dentist,M,8,dentist,0.8733,0.9333,-0.06,"dental, dental, kataria, indian, dental",5
11646,attorney,F,2,attorney,0.9988,0.9979,0.0009,"law, law, weinrib, degree, school",5
26545,professor,F,0,professor,0.8233,0.1078,0.7155,"education, academia, education, and, how",5
76100,professor,M,0,professor,0.9984,0.9953,0.0031,"research, current, intersection, university, university",5
77060,professor,M,0,professor,0.9972,0.9952,0.002,"courses, journal, leadership, teaches, human",5
64659,professor,M,0,professor,0.9789,0.008,0.9709,"research, interests, are, computer, diwakar",5
39811,journalist,M,4,journalist,0.9968,0.9746,0.0222,"media, writer, writing, 1999, staff",5
93129,physician,F,1,physician,0.5032,0.7154,-0.2122,"practice, 1003879388, kristi, years, registry",5
85523,professor,M,0,professor,0.9991,0.9906,0.0086,"dr, doctorate, associate, consults, business",5
8271,accountant,M,16,accountant,0.9961,0.008,0.9882,"accounting, 2007, rob, cfo, clickandpledge",5
83871,composer,M,17,composer,0.972,0.1844,0.7876,"stravinsky, music, the, projects, timbrally",5
70609,journalist,M,4,journalist,0.5241,0.1012,0.4228,"protests, mohamed, tortured, describes, decade",5
82045,journalist,F,4,journalist,0.9971,0.9866,0.0105,"journalism, editor, london, entertainment, writer",5
77864,professor,F,0,professor,0.9952,0.5612,0.434,"research, phd, interests, pathology, university",5
14842,physician,M,1,physician,0.9063,0.55,0.3563,"attended, medicine, medicare, insurance, honors",5
69703,teacher,F,7,teacher,0.8433,0.8371,0.0063,"students, weber, teaching, enjoys, art",5
55971,psychologist,F,6,psychologist,0.9852,0.8761,0.1091,"clients, collaborates, develop, fulfilling, personal",5
31706,professor,M,0,professor,0.9995,0.9989,0.0006,"research, university, interests, fio, tettey",5
2731,dietitian,F,18,dietitian,0.8233,0.0157,0.8076,"digestive, wellness, cardiovascular, and, gut",5
85516,professor,M,0,professor,0.9824,0.6416,0.3408,"phd, entitled, thesis, edited, to",5
10447,professor,M,0,professor,0.9976,0.9802,0.0175,"journal, studies, journal, appeared, southern",5
42944,psychologist,M,6,psychologist,0.2871,0.1894,0.0977,"using, with, early, the, basic",5
26378,professor,F,0,professor,0.9996,0.9993,0.0002,"professor, previously, princeton, physical, was",5
57872,professor,F,0,professor,0.9986,0.984,0.0146,"microbiology, environmental, is, bioprospecting, anaerobic",5
77931,professor,F,0,professor,0.9951,0.9589,0.0363,"university, scied458, education, majors, science",5
37397,architect,M,10,architect,0.9939,0.9906,0.0034,"architect, sensibilities, materials, buildings, houses",5
15403,attorney,M,2,attorney,0.9883,0.0871,0.9013,"law, transactions, partner, financial, the",5
69114,teacher,F,7,teacher,0.7216,0.0109,0.7107,"classroom, education, science, background, stem",5
63399,nurse,F,5,nurse,0.9885,0.0704,0.918,"nursing, clinic, basic, care, san",5
12789,professor,M,0,professor,0.9768,0.8674,0.1095,"interactive, thinkers, of, course, calculus",5
12844,accountant,M,16,accountant,0.4692,0.0218,0.4475,"firm, completing, business, requirements, were",5
13944,comedian,M,19,comedian,0.9921,0.0166,0.9755,"comedy, sketches, stand, dave, performs",5
2514,professor,F,0,professor,0.9961,0.9534,0.0427,"professor, research, began, visiting, phd",5
63619,physician,F,1,physician,0.9954,0.9947,0.0007,"dr, infertility, endometriosis, medicine, dr",5
33192,physician,M,1,physician,0.9995,0.9173,0.0822,"medicine, practices, orthopaedic, specializes, campbell",5
87259,photographer,M,3,photographer,0.9964,0.9237,0.0727,"photography, photos, models, working, different",5
11641,comedian,M,19,comedian,0.5303,0.3032,0.2272,"bio, zeleny, also, twitter, as",5
84649,physician,M,1,physician,0.9972,0.9895,0.0077,"affiliations, cataract, medicine, medical, medicine",5
77255,accountant,M,16,accountant,0.9968,0.7532,0.2435,"accounting, audits, returns, firms, and",5
57256,journalist,F,4,journalist,0.598,0.0633,0.5347,"the, leadership, graduate, communication, 2015",5
38988,attorney,M,2,attorney,0.9989,0.998,0.0009,"counsel, firm, judge, representing, practice",5
9964,professor,F,0,professor,0.9982,0.995,0.0032,"university, ballet, book, essays, dr",5
81140,photographer,F,3,photographer,0.2941,0.2825,0.0115,"enigmatic, who, is, to, after",5
22301,physician,F,1,physician,0.9824,0.7584,0.224,"physicians, practices, medicine, for, ma",5
12931,attorney,F,2,attorney,0.9523,0.9894,-0.0371,"human, pension, magazine, central, of",5
90304,professor,M,0,professor,0.9986,0.996,0.0026,"comparative, investigator, research, genomics, cyberinfrastructure",5
22732,nurse,F,5,nurse,0.9994,0.9411,0.0582,"nurse, hospital, in, practitioner, honors",5
2164,professor,M,0,professor,0.9988,0.9914,0.0074,"research, publications, contaminant, interests, contaminants",5
62876,professor,M,0,professor,0.9935,0.3478,0.6457,"studies, published, dickens, dickens, in",5
64373,photographer,F,3,photographer,0.9924,0.015,0.9774,"photography, subjects, 1952, germany, art",5
62934,professor,F,0,professor,0.9972,0.9956,0.0016,"ferruccio, includes, published, completing, dance",5
6069,professor,F,0,professor,0.9981,0.9975,0.0006,"bioethics, university, johns, 2005, cognition",5
69674,comedian,M,19,comedian,0.9473,0.6347,0.3126,"pranks, stunt, orchestrated, television, ontario",5
2131,poet,F,13,poet,0.9818,0.9633,0.0185,"poetry, chapbook, mfa, chapbook, work",5
9568,surgeon,M,9,surgeon,0.9971,0.9952,0.0019,"surgical, in, practice, medicine, specializes",5
88252,physician,M,1,physician,0.4287,0.091,0.3377,"medical, medical, received, from, the",5
92420,architect,M,10,architect,0.9946,0.4676,0.527,"architectural, architecture, kuala, lumpur, space",5
24167,professor,M,0,professor,0.9959,0.0709,0.925,"of, chicana, studies, ph, students",5
64550,dentist,M,8,dentist,0.9705,0.0223,0.9482,"has, practicing, dr, old, years",5
90320,professor,M,0,professor,0.9959,0.9617,0.0341,"research, doctoral, journal, interests, editor",5
78290,surgeon,M,9,surgeon,0.9972,0.0222,0.9751,"dr, oconnor, practices, practices, practice",5
10249,attorney,F,2,attorney,0.9985,0.9984,0.0001,"disputes, primary, property, real, matters",5
61381,professor,F,0,professor,0.9301,0.0144,0.9156,"investigators, the, university, hr, these",5
19307,surgeon,M,9,surgeon,0.7817,0.6275,0.1542,"studies, surgical, premedical, surgery, medical",5
94496,painter,M,11,painter,0.9808,0.76,0.2208,"paintings, paintings, exhibited, by, art",5
76812,photographer,F,3,photographer,0.9969,0.2559,0.741,"photography, photographer, photography, fotografie, freelance",5
88145,professor,F,0,professor,0.9992,0.9986,0.0006,"university, received, research, university, focuses",5
48991,filmmaker,M,14,filmmaker,0.9699,0.8899,0.08,"film, awards, 1999, screened, feature",5
12526,surgeon,M,9,surgeon,0.8238,0.0358,0.788,"neurosurgery, neurosurgeon, dr, medical, medicine",5
30184,professor,M,0,professor,0.9994,0.9983,0.0011,"research, university, geophysics, ph, yale",5
21782,professor,M,0,professor,0.9729,0.5148,0.4581,"currently, is, contemporary, researching, of",5
35400,professor,F,0,professor,0.9993,0.2885,0.7108,"schroeder, dr, chair, kentucky, dr",5
19671,filmmaker,M,14,filmmaker,0.8685,0.9605,-0.092,"film, directorial, films, has, project",5
28839,professor,F,0,professor,0.9976,0.8969,0.1007,"phd, teaches, mcmaster, 2006, msl",5
58977,physician,F,1,physician,0.5728,0.3706,0.2022,"patients, musculoskeletal, clinic, medical, suffering",5
59046,professor,M,0,professor,0.9852,0.4266,0.5586,"author, ph, abortion, earned, theology",5
4615,professor,F,0,professor,0.9994,0.9993,0.0001,"university, courses, universita©, journal, teaches",5
13637,filmmaker,F,14,filmmaker,0.9937,0.9861,0.0076,"film, directed, films, filmmaker, short",5
54584,journalist,M,4,journalist,0.9733,0.987,-0.0137,"reporting, international, chief, beijing, bureau",5
11015,physician,F,1,physician,0.999,0.8337,0.1652,"physician, assistant, patients, washington, health",5
22434,physician,M,1,physician,0.9178,0.9703,-0.0526,"doctor, dr, kamble, hospital, services",5
65733,professor,M,0,professor,0.9979,0.9286,0.0694,"engineering, university, phd, received, defended",5
22767,attorney,F,2,attorney,0.9991,0.999,0.0002,"clients, experience, law, insurance, clients",5
15059,professor,F,0,professor,0.9944,0.9919,0.0025,"chair, associate, research, department, instruction",5
68356,professor,M,0,professor,0.9989,0.4954,0.5034,"research, author, book, innovation, interests",5
36540,composer,M,17,composer,0.9945,0.9908,0.0036,"conservatory, hall, commissions, orchestra, projects",5
91822,professor,M,0,professor,0.9992,0.9719,0.0273,"postdoctoral, fellow, institute, previously, phd",5
13520,psychologist,M,6,psychologist,0.4985,0.2708,0.2277,"programs, appearing, evaluation, storyteller, involved",5
93134,dentist,M,8,dentist,0.9971,0.9861,0.011,"dentist, dr, dental, saheli, hospital",5
72974,physician,F,1,physician,0.9993,0.8611,0.1382,"medicine, practices, medical, menomonee, affiliated",5
13224,photographer,F,3,photographer,0.9948,0.7375,0.2573,"photography, portraiture, photography, professional, puyallup",5
75838,photographer,M,3,photographer,0.9969,0.9745,0.0224,"shot, portraits, numerous, malraux, corbusier",5
3774,surgeon,M,9,surgeon,0.9966,0.8241,0.1725,"practice, center, medical, doctors, medical",5
79838,professor,M,0,professor,0.9607,0.0737,0.887,"organisational, research, change, include, interests",5
68822,physician,F,1,physician,0.8692,0.6896,0.1796,"medicine, amy, medicine, physician, hospitals",5
35640,professor,M,0,professor,0.9958,0.2892,0.7066,"research, focuses, assessment, design, the",5
92403,model,M,12,model,0.9944,0.9806,0.0138,"model, rajeev, for, famous, roles",5
27618,photographer,M,3,photographer,0.9949,0.9424,0.0525,"photographer, editorial, photo, pictures, focuses",5
5403,professor,M,0,professor,0.9989,0.0071,0.9918,"faculty, professor, before, lyons, areas",5
4860,journalist,M,4,journalist,0.4257,0.0433,0.3824,"college, the, student, fighter, press",5
35927,professor,M,0,professor,0.8938,0.6047,0.2891,"scholarship, career, journals, that, research",5
95167,psychologist,M,6,psychologist,0.9108,0.9069,0.004,"psychopathy, psychopaths, extensively, psychopaths, and",5
33833,physician,M,1,physician,0.9581,0.9739,-0.0159,"medicine, school, dr, wisconsin, attended",5
93556,professor,M,0,professor,0.9986,0.9288,0.0698,"current, research, examines, the, author",5
57404,attorney,F,2,attorney,0.9992,0.9989,0.0003,"nesselbush, attorney, legal, career, clients",5
25995,attorney,F,2,attorney,0.9956,0.511,0.4846,"clients, advocacy, rights, justice, speaks",5
83943,professor,F,0,professor,0.9761,0.6565,0.3196,"phd, degree, 2001, social, with",5
84790,attorney,F,2,attorney,0.9991,0.9986,0.0005,"law, firm, law, 2015, practicing",5
74528,attorney,M,2,attorney,0.9946,0.9954,-0.0008,"litigation, lawyers, lawyers, cases, verdict",5
33996,psychologist,F,6,psychologist,0.8648,0.5731,0.2917,"associate, psychology, psychology, yale, joint",5
62016,poet,M,13,poet,0.988,0.9476,0.0403,"poem, pen, lyrics, puts, whether",5
28689,professor,F,0,professor,0.9991,0.999,0.0002,"education, phd, research, university, adult",5
95374,nurse,F,5,nurse,0.4599,0.0644,0.3954,"carina, nanny, miscarriage, an, accept",5
61784,professor,F,0,professor,0.9955,0.9938,0.0017,"courses, student, courses, range, composition",5
15444,nurse,F,5,nurse,0.998,0.9074,0.0906,"nursing, degree, nursing, the, from",5
65633,professor,M,0,professor,0.5969,0.0536,0.5433,"mfa, visiting, university, visiting, critic",5
4764,physician,F,1,physician,0.9996,0.9402,0.0593,"medicine, practices, medicine, medical, kansas",5
14918,professor,M,0,professor,0.872,0.0891,0.7829,"publications, been, international, published, work",5
4172,journalist,F,4,journalist,0.968,0.0039,0.9641,"reported, covered, editors, syria, kosovo",5
2790,professor,F,0,professor,0.9976,0.4273,0.5703,"research, research, projects, interests, multilevel",5
56247,professor,M,0,professor,0.9991,0.9893,0.0098,"university, doctoral, from, degree, colorado",5
23413,surgeon,M,9,surgeon,0.7998,0.8891,-0.0893,"cerebrovascular, neurosurgery, surgery, md, practice",5
48447,model,F,12,model,0.9986,0.4748,0.5237,"modeling, models, career, featured, crowned",5
49646,physician,F,1,physician,0.9987,0.4748,0.5239,"md, 1003013616, professional, credentials, carolina",5
80636,professor,F,0,professor,0.9994,0.1578,0.8416,"academia, doctoral, before, professor, dr",5
24128,composer,M,17,composer,0.9934,0.0485,0.9449,"scored, music, music, music, music",5
28171,professor,F,0,professor,0.9947,0.9306,0.0641,"research, published, articles, the, include",5
66933,professor,F,0,professor,0.6054,0.012,0.5934,"research, been, out, welfare, on",5
74783,attorney,F,2,attorney,0.9981,0.004,0.9941,"legal, courts, representation, practice, texas",5
57020,nurse,F,5,nurse,0.9993,0.8359,0.1634,"nurse, in, hospitals, especially, 1993",5
54800,attorney,M,2,attorney,0.9975,0.0239,0.9736,"law, loyola, superlawers, firm, history",5
38171,dentist,F,8,dentist,0.9873,0.0847,0.9026,"sujata, mumbai, com, dr, associated",5
45824,photographer,F,3,photographer,0.8694,0.0217,0.8476,"photography, earned, in, at, media",5
58662,psychologist,F,6,psychologist,0.4859,0.219,0.267,"2001, began, asylum, seekers, with",5
56683,professor,F,0,professor,0.9994,0.9939,0.0055,"research, publications, interests, the, edu",5
64033,journalist,M,4,journalist,0.9968,0.996,0.0008,"worked, editor, radio, hungarian, 2011",5
26994,psychologist,F,6,psychologist,0.9839,0.9917,-0.0078,"coping, counselor, worked, private, crisis",5
15915,professor,F,0,professor,0.9403,0.6556,0.2847,"conducts, craniofacial, craniofacial, craniofacial, drs",5
91593,professor,F,0,professor,0.9985,0.9976,0.0009,"published, book, examines, book, articles",5
68571,physician,F,1,physician,0.8776,0.0098,0.8679,"medical, solo, patients, practice, dr",5
79788,nurse,F,5,nurse,0.9957,0.0643,0.9314,"nurse, arnp, practitioner, specializing, care",5
51415,architect,M,10,architect,0.9958,0.9849,0.0109,"architectural, design, design, background, planning",5
51280,professor,M,0,professor,0.9985,0.9852,0.0133,"before, researcher, phd, university, oxford",5
24881,professor,F,0,professor,0.9994,0.9987,0.0007,"professor, theoretical, is, computer, mit",5
33467,dentist,M,8,dentist,0.9951,0.6802,0.3149,"dentist, dr, dental, endodontics, patients",5
66467,physician,M,1,physician,0.8961,0.2539,0.6422,"medical, dr, medicine, attended, gilmartin",5
71724,professor,M,0,professor,0.9993,0.9971,0.0022,"baylor, research, before, the, university",5
